1,4,0.0196078431372549,Baseline:,18.5478310585022,3.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2377,neuralsat,2.577002763748169,Status.VERIFIED,DFS:,13.09429097175598,3,Status.VERIFIED,0.0406508222222328,Balance,12.7919093772831,3,Status.VERIFIED,0.0406508222222328
2,4,0.0235294117647058,Baseline:,1008.5600867271424,135.0,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.2422,neuralsat,2.7572391033172607,Status.VERIFIED,DFS:,939.9828569889067,169,Status.VERIFIED,-0.6208167672157288,Balance,925.9264391533212,169,Status.VERIFIED,-0.6208167672157288
9,5,0.0156862745098039,Baseline:,55.449991941452026,17.0,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.1841,neuralsat,1000.1433758735656,Status.UNKNOWN,DFS:,42.44180560112,17,Status.VERIFIED,-0.0733151957392692,Balance,40.48483900223685,17,Status.VERIFIED,-0.0733151957392692
11,6,0.0235294117647058,Baseline:,516.6904001235962,103.0,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.3582,neuralsat,1000.1185324192048,Status.UNKNOWN,DFS:,364.0668075084686,103,Status.VERIFIED,-0.241641953587532,Balance,357.4611307534237,103,Status.VERIFIED,-0.241641953587532
14,9,0.0156862745098039,Baseline:,21.274275302886963,7.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.213,neuralsat,3.303248882293701,Status.VERIFIED,DFS:,14.500115633010864,7,Status.VERIFIED,-0.0766984894871711,Balance,14.191671512977424,7,Status.VERIFIED,-0.0766984894871711
16,13,0.0431372549019607,Baseline:,18.70992040634156,3.0,Status.VERIFIED,abcrown:,Status.VERIFIED,62.0651,neuralsat,11.132423162460327,Status.VERIFIED,DFS:,12.866130113601685,3,Status.VERIFIED,0.1699763834476471,Balance,12.452214188666844,3,Status.VERIFIED,0.1699763834476471
17,13,0.0470588235294117,Baseline:,423.5540099143982,53.0,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.2268,neuralsat,1000.1143794059752,Status.UNKNOWN,DFS:,292.17070150375366,53,Status.VERIFIED,-0.7774375677108765,Balance,278.37303015793344,53,Status.VERIFIED,-0.7774375677108765
24,16,0.0313725490196078,Baseline:,21.321195363998413,5.0,Status.VERIFIED,abcrown:,Status.VERIFIED,56.4383,neuralsat,15.494688272476196,Status.VERIFIED,DFS:,14.65047287940979,5,Status.VERIFIED,-0.0004513812018558,Balance,14.443252127877791,5,Status.VERIFIED,-0.0004513812018558
33,18,0.0313725490196078,Baseline:,168.02753734588623,59.0,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.2066,neuralsat,1000.1171672344208,Status.UNKNOWN,DFS:,121.04561495780943,59,Status.VERIFIED,-0.2121019065380096,Balance,117.71755079494793,59,Status.VERIFIED,-0.2121019065380096
39,18,0.0549019607843137,Baseline:,1028.6121022701263,39.0,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1836,neuralsat,1000.1363890171052,Status.UNKNOWN,DFS:,209.2263994216919,13,Status.ADV_EXAMPLE,-5.097963333129883,Balance,162.02154429929553,57,Status.UNKNOWN,-5.097963333129883
42,21,0.0196078431372549,Baseline:,351.940455198288,187.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2377,neuralsat,2.6273601055145264,Status.VERIFIED,DFS:,278.8427829742432,187,Status.VERIFIED,-0.05335408821702,Balance,272.2418017264306,187,Status.VERIFIED,-0.05335408821702
43,32,0.0117647058823529,Baseline:,23.06049418449402,7.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2287,neuralsat,2.3398029804229736,Status.VERIFIED,DFS:,16.479220867156982,7,Status.VERIFIED,-0.0130156641826033,Balance,16.04081512819592,7,Status.VERIFIED,-0.0130156641826033
45,38,0.0156862745098039,Baseline:,48.34241199493408,15.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2227,neuralsat,2.790074348449707,Status.VERIFIED,DFS:,39.33151483535767,15,Status.VERIFIED,-0.2687764167785644,Balance,38.91984354983792,15,Status.VERIFIED,-0.2687764167785644
48,41,0.0235294117647058,Baseline:,15.331109046936035,5.0,Status.VERIFIED,abcrown:,Status.VERIFIED,58.0831,neuralsat,12.770068168640137,Status.VERIFIED,DFS:,10.636229515075684,5,Status.VERIFIED,-0.0031418185681104,Balance,10.255309114007726,5,Status.VERIFIED,-0.0031418185681104
49,41,0.0274509803921568,Baseline:,118.49729704856873,43.0,Status.VERIFIED,abcrown:,Status.VERIFIED,338.9343,neuralsat,133.0744867324829,Status.VERIFIED,DFS:,92.75614428520204,43,Status.VERIFIED,-0.2662360072135925,Balance,88.74266779800175,43,Status.VERIFIED,-0.2662360072135925
54,45,0.0235294117647058,Baseline:,17.396944046020508,5.0,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.2859,neuralsat,1000.1349771022795,Status.UNKNOWN,DFS:,12.56939959526062,5,Status.VERIFIED,-0.0475530624389648,Balance,12.17802320181062,5,Status.VERIFIED,-0.0475530624389648
59,50,0.0274509803921568,Baseline:,16.7738938331604,5.0,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.2631,neuralsat,1000.1180591583252,Status.UNKNOWN,DFS:,11.858076572418211,5,Status.VERIFIED,-0.1253815293312072,Balance,11.45805002857643,5,Status.VERIFIED,-0.1253815293312072
67,54,0.0274509803921568,Baseline:,25.3990740776062,7.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2477,neuralsat,2.8968584537506104,Status.VERIFIED,DFS:,18.34185552597046,7,Status.VERIFIED,-0.0932114720344543,Balance,17.748102000274333,7,Status.VERIFIED,-0.0932114720344543
77,55,0.0117647058823529,Baseline:,9.881902933120728,3.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2271,neuralsat,8.892314672470093,Status.VERIFIED,DFS:,6.586772203445435,3,Status.VERIFIED,0.0098339319229125,Balance,6.329224242110477,3,Status.VERIFIED,0.0098339319229125
79,62,0.0039215686274509,Baseline:,46.444809436798096,23.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.3182,neuralsat,2.5725419521331787,Status.VERIFIED,DFS:,34.250044107437134,23,Status.VERIFIED,-0.0023717149160802,Balance,33.09170970072395,23,Status.VERIFIED,-0.0023717149160802
80,66,0.0196078431372549,Baseline:,473.965172290802,97.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2597,neuralsat,2.6127161979675293,Status.VERIFIED,DFS:,330.61246252059937,97,Status.VERIFIED,-0.3259485960006714,Balance,314.1689395084366,97,Status.VERIFIED,-0.3259485960006714
84,73,0.0196078431372549,Baseline:,35.066293478012085,9.0,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.1675,neuralsat,1000.1234593391418,Status.UNKNOWN,DFS:,24.609352350234985,9,Status.VERIFIED,-0.0759849175810813,Balance,24.112593076059067,9,Status.VERIFIED,-0.0759849175810813
94,73,0.0588235294117647,Baseline:,1096.6020798683169,6.0,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.3923,neuralsat,1000.1104094982148,Status.UNKNOWN,DFS:,757.7300629615784,7,Status.ADV_EXAMPLE,-25.228008270263672,Balance,656.8164774299867,9,Status.UNKNOWN,-25.228008270263672
95,76,0.0196078431372549,Baseline:,12.597222089767456,3.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2632,neuralsat,6.2435524463653564,Status.VERIFIED,DFS:,8.000439643859863,3,Status.VERIFIED,0.21794393658638,Balance,7.789269866644481,3,Status.VERIFIED,0.21794393658638
96,76,0.0235294117647058,Baseline:,295.79811096191406,83.0,Status.VERIFIED,abcrown:,Status.VERIFIED,59.3995,neuralsat,13.419660091400146,Status.VERIFIED,DFS:,201.71168541908264,83,Status.VERIFIED,-0.6829690933227539,Balance,196.1886662302996,83,Status.VERIFIED,-0.6829690933227539
100,76,0.0392156862745098,Baseline:,446.02140069007874,13.0,Status.ADV_EXAMPLE,abcrown:,Status.UNKNOWN,1000.1696,neuralsat,1000.1220710277556,Status.UNKNOWN,DFS:,201.41085362434387,9,Status.ADV_EXAMPLE,-5.545634746551514,Balance,107.64802895371896,7,Status.ADV_EXAMPLE,-5.545634746551514
101,78,0.0156862745098039,Baseline:,150.65131759643555,57.0,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.1749,neuralsat,1000.1164183616638,Status.UNKNOWN,DFS:,109.4476318359375,57,Status.VERIFIED,-0.0336444117128849,Balance,105.628096208022,57,Status.VERIFIED,-0.0336444117128849
103,79,0.0196078431372549,Baseline:,88.6244683265686,39.0,Status.VERIFIED,abcrown:,Status.VERIFIED,843.3377,neuralsat,254.1671380996704,Status.VERIFIED,DFS:,63.85877227783203,39,Status.VERIFIED,-0.1363116800785064,Balance,61.7422285101322,39,Status.VERIFIED,-0.1363116800785064
106,80,0.0196078431372549,Baseline:,303.8224549293518,67.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2369,neuralsat,7.967107772827148,Status.VERIFIED,DFS:,217.9185481071472,67,Status.VERIFIED,-0.3116074502468109,Balance,208.0965127392911,67,Status.VERIFIED,-0.3116074502468109
110,82,0.0156862745098039,Baseline:,176.97224950790405,59.0,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2425,neuralsat,3.058145046234131,Status.VERIFIED,DFS:,130.70032906532288,59,Status.VERIFIED,-0.1130443960428237,Balance,127.18934089810992,59,Status.VERIFIED,-0.1130443960428237
122,89,0.0156862745098039,Baseline:,107.47145009040833,21.0,Status.VERIFIED,abcrown:,Status.VERIFIED,56.3944,neuralsat,11.273970365524292,Status.VERIFIED,DFS:,75.23614382743835,21,Status.VERIFIED,-0.0983852669596672,Balance,71.8822749121969,21,Status.VERIFIED,-0.0983852669596672
130,96,0.0156862745098039,Baseline:,1006.4333539009094,168.0,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1607,neuralsat,1000.1177747249604,Status.UNKNOWN,DFS:,986.90789270401,239,Status.VERIFIED,-0.4575873613357544,Balance,504.9300311348288,211,Status.UNKNOWN,-0.4575873613357544
132,98,0.0470588235294117,Baseline:,12.071929216384888,3.0,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.197,neuralsat,1000.1125190258026,Status.UNKNOWN,DFS:,8.290474653244019,3,Status.VERIFIED,0.1681472808122635,Balance,8.109338931853685,3,Status.VERIFIED,0.1681472808122635
133,98,0.0509803921568627,Baseline:,19.13151454925537,5.0,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.2683,neuralsat,1000.1123652458192,Status.UNKNOWN,DFS:,12.56459617614746,5,Status.VERIFIED,-0.2201171666383743,Balance,12.13810058275521,5,Status.VERIFIED,-0.2201171666383743
